text,label
"cá nhân em nhận thấy cô rất tận tâm và có chuyên môn cao , tuy nhiên khả năng truyền đạt của cô chưa tốt cùng với ngôn ngữ địa phương mà cô sử dụng khiến cho sinh viên mất đi hứng thú học tập , học rất là buồn ngủ và khó hiểu bài giảng .",0
"giáo viên nhiệt tình , truyền đạt tốt .",1
sâu sắc việc làm bài của sinh viên .,1
"giáo trình hiện tại khá trừu tượng và khó hiểu , kiến thức khá khó với những lý thuyết căn bản mà sinh viên có thể hiểu .",0
"giảng dạy dễ hiểu , tận tình .",1
đồ án thầy yêu cầu khó thực hiện vì toàn những bài báo khoa học có nội dung trừu tượng .,0
tập trung vào giải thích vài kiến thức cơ bản .,0
"lên lớp đúng giờ , dạy dễ hiểu .",1
"dạy chi tiết , giải bài tập đầy đủ , dễ hiểu .",1
"thầy nghỉ nhiều quá , làm tụi em cũng nghỉ theo .",0
giảng viên tập trung quá nhiều vào điện thoại trong giờ lên lớp .,0
cần tìm ra những phương pháp giảng dạy tốt hơn để sinh viên chúng em hiểu bài và nhớ lâu hơn .,0
thầy đến lớp trễ và nghỉ nhưng không báo trước .,0
"nhiệt tình , tận tâm , truyền đạt và các ví dụ dễ hiểu .",1
"khi ra đề thi thầy nên kiểm tra kỹ nội dung đề , tránh để sót lỗi điển hình như doubledot tên cột của bảng trùng từ khóa của oracle .",0
tôi cảm nhận được tâm huyết của thầy .,1
đôi khi cô hơi hình thức hóa một số vấn đề .,0
"giảng viên cần hỗ trợ sinh viên nhiều hơn , hướng dẫn sinh viên về bài tập thực hành .",0
"thầy dạy rất hay , cách thầy dạy giúp sinh viên dễ hiểu bài !",1
thầy chỉ làm việc của thầy .,0
thầy nền cộng điểm phát biểu hay có nhiều điểm cộng hơn .,0
tận tâm với bài giảng .,1
thầy cũng rất nhiệt tình và vui vẻ với sinh viên .,1
thầy thường xuyên không lên lớp vào tiết dạy !,0
"nên có giáo trình cụ thể để sinh viên dễ dàng tiếp thu , mở rộng kiến thức .",0
nên có nhiều tiết làm bài tập hơn .,0
"hơn nữa , giảng viên ghi chép trên bảng với cỡ chữ rất nhỏ , rất khó để thấy và ghi chép bài .",0
truyền đạt thực tiễn vấn đề .,1
"thầy toàn đưa ra yêu cầu nhưng không giảng dạy , có những bài tập thầy chỉ quăng code để sinh viên tự đọc tự hiểu chứ không hề giải thích gì cả !",0
slide không đầy đủ khó khăn khi xem lại kiến thức .,0
"cô dạy rất tốt , nhiều bài tập .",1
thầy rất tốt giảng dạy tận tình và truyền dạy kinh nghiệm đi làm sau này .,1
giảng viên cần phát âm và viết đúng chính tả hơn .,0
giảng viên nên làm từng bước chi tiết hơn là chiếu slide rồi nói .,0
"bài giảng tạo sự hứng thú cho sinh viên , giảng viên nhiệt tình .",1
chương trình học quá nhiều và nhiều phần không cần thiết .,0
không đáp ứng được đề cương môn học đề ra .,0
"thiết nghĩ đây là môn phân tích , thiết kế thuật toán , các bài toán ngoài thực tế không dễ dàng như vậy và quy hoạch động là một kỹ thuật có thể xử lý được một số bài kiểu này .",0
thầy rất thương học sinh .,1
"giảng viên kém nhiệt tình , giảng bài khó hiểu .",0
"phòng học chất lượng còn kém phòng lab thực hành có đầu tư , máy tính tốt , còn các thiết bị thực hành đầy đủ nhưng còn hỏng hóc nhiều .",0
giảng viên nhiệt tình giảng dạy .,1
cung cấp nhiều kiến thức mở rộng hữu ích .,1
"nhiều buổi học không có giảng viên , khi liên hệ phòng công tác sinh viên của trường thì không gặp .",0
nên rút gọn kiến thức lại .,0
môn game là môn khó mà lượng thời gian thực hành quá ít .,0
"thầy là người rất hài hước , nhiệt huyết và cách truyền đạt rất hay .",1
trong khi giảng nói nhỏ quá .,0
"thầy rất nhiệt tình , giảng thì dễ hiểu .",1
"thầy rất vui tính , luôn áp dụng nhưng bài học thực tế vào giảng dạy .",1
có ví dụ và bài tập nhỏ hàng tuần để nắm vững kiến thức hơn .,1
cần có nhiều giờ thực hành hơn !,0
"không được tận tâm , nhiệt tình .",0
"giảng kỹ , hay .",1
ra bài tập rất hay .,1
ít quan sát sinh viên thực hành .,0
giảng viên không đảm bảo giờ lên lớp .,0
phương pháp dạy của thầy thực sự hiệu quả và cuốn hút .,1
máy tính trường nên nâng cấp .,0
thầy cô cần cho thêm bài tập tài liệu về nhà cho sinh viên rèn luyện cùng với đó là cho thêm nhiều bài nghe bổ ích tăng khả năng nghe nói tiếng anh của sinh viên .,0
bài giảng của thầy rất nhiệt tình .,1
thầy tận tình vui tính .,1
"giảng viên cực kỳ tận tâm , nhiệt tình , giảng dạy rất dễ hiểu và rất thú vị tuy rằng đây là môn khô khan , khó hiểu .",1
"tích cực giúp đỡ sinh viên khi gặp khúc mắc , phương pháp dạy vui , thoải mái xen kẽ chuyên sâu .",1
có nhiều kiến thức mở rộng .,1
lượng kiến thức giảng dạy chưa được chuẩn bị kỹ càng .,0
phương pháp của thầy hay .,1
đôi khi em nghĩ thầy cho deadline quá trời nhưng nhờ vậy em học được hơn thầy ạ .,0
có thể do đặc thù môn học với cách giảng dạy nên hơi khó hiểu .,0
cô cho bài tập về nhà và có hình thức ghi tên chép phạt nếu không làm .,0
"đối với em , em đã thấy hợp lý .",1
"vui tính , dễ gần .",1
cô nên sử dụng micro .,0
"giảng dạy cụ thể , có nhiều dẫn chứng minh hoạ .",1
cô nên giảng bài nhiều hơn .,0
thầy rất quan tâm đến khó khăn gặp phải của sinh viên trong lúc thực hành .,1
"giảng viên hòa đồng , vui vẻ , tận tình giải đáp thắc mắc của sinh viên .",1
phong cách giảng dạy rất hay .,1
cô rất dễ thương và được nhiều sinh viên yêu quý ạ .,1
"thay đổi hình thức thi giữa kỳ và cuối kỳ , đối với một môn học thiên về lập trình thì việc lập trình giấy là không phù hợp .",0
"thầy dạy hay , nhất là các buổi có bài tập thì cuốn hút rất nhiều .",1
cô tổ chức nhiều hoạt động kết hợp với môn học nhằm nâng cao hiệu quả .,1
sự tận tâm của giảng viên .,1
"giảng viên nhiệt tình , tận tâm !",1
thầy dạy rất tận tình .,1
giảng viên không dành nhiều thời gian ôn tập cho sinh viên .,0
cô rất tận tình giúp đỡ chúng em trong học tập .,1
cung cấp tài liệu tham khảo tốt .,1
"cô tận tâm , nhiệt tình trong giảng dạy .",1
nên ôn lại lý thuyết rồi hướng dẫn kỹ thực hành .,0
"nhưng học mới thấy kiến thức thầy dạy rất hay , bám sát thực tế , thầy dạy rất nhiệt tình , vui vẻ , khác với mọi người nói .",1
"giáo viên truyền đạt kém , khó hiểu .",0
khi sinh viên đề nghị thầy mở lại cách ra deadline thì thầy bảo không được và cứ giữ nguyên thể thức như vậy .,0
cô nên gửi tài liệu ( của cô ) trước lên moodle để các em có thể theo dõi kịp các chương học cần nhiều buổi học .,0
thầy hay up slide lên wed trường rất chậm ( thứ 3 học thì thứ 2 thầy mới up ) .,0
phòng lab khoa wzjwz143 quá nóng .,0
phân chia nhóm thực hành không hợp lý và thầy cũng không quan tâm .,0
giảng viên hướng dẫn tận tình chu đáo .,1
"thầy tận tâm , giảng rất dễ hiểu .",1
"cô vui tính , phương pháp giản dạy rất vui mà hiệu quả .",1
em thật sự không nắm được nội dung và yêu cầu của môn học .,0
thầy dạy dễ tiếp thu .,1
"cô giảng dạy nhiệt tình , giải đáp thắc mắc cho sinh viên nhanh chóng , kiên nhẫn giải thích cho sinh viên .",1
cần tăng cường thực hành để sinh viên có thể hiểu kỹ bài hơn và có nhiều cơ hội để sáng tạo hay tiếp thu kiến thực hiệu quả hơn qua thực hành .,0
giảng bài dễ tiếp thu nhiệt tình .,1
"thầy đi trễ , không cho sinh viên làm bài tập nhiều trên lớp , một dạng bài nào đó thầy nói qua rồi thì cho qua luôn .",0
nhưng ít nhất cũng giúp sinh viên mô hình hoạt động mạng .,0
thầy nên tham khảo cách cho và làm bài tập của thầy wzjwz319 chứ đừng show slide bài tập rồi vài giây sau qua slide đáp án .,0
"cô dạy tốt , nhiều bài tập .",1
đề thi thì trong vòng 90 phút phải code hoàn chính game 2048 .,0
"thầy dạy rất tốt , nhiệt tình .",1
thầy dạy rất hay ạ !,1
tuy nhiên thường cung cấp bài tập trên lớp với thời gian hạn hẹp và chấm điểm thiếu công bằng .,0
giáo viên gửi tài liệu hơi chậm .,0
"đúng giờ , tận tình .",1
"sự thân thiện , cởi mở và nhiệt tình .",1
cho điểm khách quan .,1
nội dung môn học không đáp ứng được mục tiêu của môn học .,0
điều chỉnh trang thiết bị giảng dạy .,0
"còn ít tạo cơ hội cho sinh viên rèn luyện các kỹ năng quan trọng như nghe , nói nhiều .",0
bài tập còn khó so với lớp yếu tiếng anh .,0
không chấm bài thì giảng viên không nên bắt học sinh nộp bài lên moodle .,0
"thầy dạy tốt , năng động .",1
"cô giảng dạy nhiệt tình , dễ hiểu , bài tập bám sát lý thuyết .",1
"bài tập thực hành mỗi tuần hơi khó , mong rằng ở mỗi bài tập giảng viên có thể cung cấp bài giải kỹ càng để sinh viên có thể nghiên cứu và hiểu được cách làm .",0
nâng cao chất lượng cơ sở vật chất .,0
thầy nói rất lôi cuốn ( mặc dù không cần micro ) .,1
bộ kit thực hành hầu như tất cả đã hỏng .,0
"giảng viên dạy dễ hiểu , sát nội dung .",1
đề nghị nhập chung cả 2 lớp lại học thực hành vì số lượng sinh viên quá ít .,0
"giảng viên giảng dạy nhiệt tình , nội dung giảng dạy đầy đủ , ôn tập sát với nội dung kiểm tra .",1
"thầy giảng ngắn gọn , đầy đủ .",1
giảng viên nên cũng cấp slide cho sinh viên .,0
lượng thời gian để hoàn thành các đồ án cho nhiều môn như vậy đã là không đủ trong một học kỳ .,0
thầy đôi khi nói hơi khó hiểu .,0
"giáo viên tận tình , dạy hay , dễ tiếp thu .",1
"lý do doubledot "" thầy quên "" .",0
thân thiện vui vẻ với học sinh .,1
tương đối hài lòng .,1
giáo viên giảng khó hiểu .,0
"thầy tận tâm , vui tính .",1
qua kỳ sau mong thầy có thể tìm ra được một phương pháp dạy phù hợp giúp bọn em cảm thấy hứng thú với môn học của thầy .,0
"thầy giải đáp thắc mắc của sinh viên rất nhiệt tình , có tâm .",1
thời gian học không đúng theo lịch .,0
"thầy dạy rất trầm , bài giảng chưa lôi cuốn , rất nhàm chán .",0
sinh viên lên lớp thì muốn làm cũng được không cần phải ngồi làm bài thực hành chỉ cần đến hôm nộp bài có bài nộp là được .,0
nên tạo động lực để sinh viên tham gia năng nổ đóng góp buổi học .,0
thầy thường xuyên cho nghỉ trước khi kết thúc giờ học .,0
"mong muốn nhà trường , khoa cùng giảng viên có thể thay đổi nội dung sao cho hấp dẫn hơn .",0
làm bài tập khá nhiều .,0
"chưa nhận thấy có điểm nào chưa tốt , sinh viên học môn này từ cô wzjwz85 rất vui và tiếp thu bài rất tốt .",1
"truyền đạt kiến thức tốt , thân thiện với sinh viên .",1
cách dạy của giảng viên chưa thực sự phù hợp với bản thân .,0
"nhiệt tình , thoải mái , ôn tập kỹ .",1
dạy khá là nhiệt tình .,1
"cô nhiệt tình , giúp đỡ sinh viên rất nhiều .",1
rất tốt .,1
cách truyền đạt qua lời nói khó hiểu .,0
"giảng viên hòa đồng , nhiệt huyết , tận tâm .",1
"giảng viên có phương pháp giảng dạy hay , cập nhật , phù hợp với sinh viên .",1
"thật sự bọn em cũng cạn lời , đành ngậm ngùi mò lên mạng tra search các kiểu hơn một tiếng đồng hồ mới làm được một câu .",0
"cô nhiệt tình , dễ tính .",1
đề nghị giảng viên nên sử dụng hệ thống moodle nhiều hơn !,0
trời nóng quá và máy chiếu quá xa với lớp đông học sinh .,0
"lần được học thầy , thấm nhiều thứ quá .",1
cô dạy có tâm .,1
thầy dạy và giảng giải nhiệt tình .,1
hoạt động nhóm quá nhiều dẫn đến mất thời gian .,0
